label,language,filename,source_title,source_domain,source_type,publication_date,collection_date,url,quota_role,record_kind,character_count
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_018.txt,公開新聞索引：佳世達 Qisda｜AI伺服器出貨與機櫃放量｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E4%BD%B3%E4%B8%96%E9%81%94+Qisda+AI%E4%BC%BA%E6%9C%8D%E5%99%A8%E5%87%BA%E8%B2%A8%E8%88%87%E6%A9%9F%E6%AB%83%E6%94%BE%E9%87%8F+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1928
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_019.txt,公開新聞索引：新漢 NEXCOM｜AI伺服器出貨與機櫃放量｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%96%B0%E6%BC%A2+NEXCOM+AI%E4%BC%BA%E6%9C%8D%E5%99%A8%E5%87%BA%E8%B2%A8%E8%88%87%E6%A9%9F%E6%AB%83%E6%94%BE%E9%87%8F+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1920
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_020.txt,公開新聞索引：宏碁 Acer｜AI伺服器出貨與機櫃放量｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%AE%8F%E7%A2%81+Acer+AI%E4%BC%BA%E6%9C%8D%E5%99%A8%E5%87%BA%E8%B2%A8%E8%88%87%E6%A9%9F%E6%AB%83%E6%94%BE%E9%87%8F+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1910
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_021.txt,公開新聞索引：鴻海 Hon Hai｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E9%B4%BB%E6%B5%B7+Hon+Hai+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1911
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_022.txt,公開新聞索引：廣達 Quanta｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%BB%A3%E9%81%94+Quanta+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1908
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_023.txt,公開新聞索引：緯創 Wistron｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%B7%AF%E5%89%B5+Wistron+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1914
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_024.txt,公開新聞索引：緯穎 Wiwynn｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%B7%AF%E7%A9%8E+Wiwynn+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1909
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_025.txt,公開新聞索引：英業達 Inventec｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%8B%B1%E6%A5%AD%E9%81%94+Inventec+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1932
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_026.txt,公開新聞索引：和碩 Pegatron｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%92%8C%E7%A2%A9+Pegatron+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1920
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_027.txt,公開新聞索引：技嘉 Gigabyte｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%8A%80%E5%98%89+Gigabyte+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1923
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_028.txt,公開新聞索引：華碩 ASUSTeK｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%8F%AF%E7%A2%A9+ASUSTeK+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1916
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_029.txt,公開新聞索引：微星 MSI｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%BE%AE%E6%98%9F+MSI+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1900
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_030.txt,公開新聞索引：神達 MiTAC｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%A5%9E%E9%81%94+MiTAC+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1906
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_031.txt,公開新聞索引：營邦 AIC｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%87%9F%E9%82%A6+AIC+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1895
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_032.txt,公開新聞索引：勤誠 Chenbro｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8B%A4%E8%AA%A0+Chenbro+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1912
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_033.txt,公開新聞索引：研華 Advantech｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%A0%94%E8%8F%AF+Advantech+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1922
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_034.txt,公開新聞索引：樺漢 Ennoconn｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%A8%BA%E6%BC%A2+Ennoconn+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1917
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_035.txt,公開新聞索引：凌華 ADLINK｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%87%8C%E8%8F%AF+ADLINK+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1912
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_036.txt,公開新聞索引：立端 Lanner｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%AB%8B%E7%AB%AF+Lanner+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1912
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_037.txt,公開新聞索引：威強電 IEI Integration｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%A8%81%E5%BC%B7%E9%9B%BB+IEI+Integration+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1963
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_038.txt,公開新聞索引：佳世達 Qisda｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E4%BD%B3%E4%B8%96%E9%81%94+Qisda+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1920
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_039.txt,公開新聞索引：新漢 NEXCOM｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%96%B0%E6%BC%A2+NEXCOM+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1912
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_040.txt,公開新聞索引：宏碁 Acer｜北美製造與供應鏈移轉｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%AE%8F%E7%A2%81+Acer+%E5%8C%97%E7%BE%8E%E8%A3%BD%E9%80%A0%E8%88%87%E4%BE%9B%E6%87%89%E9%8F%88%E7%A7%BB%E8%BD%89+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1902
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_041.txt,公開新聞索引：鴻海 Hon Hai｜毛利率及產品組合改善｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E9%B4%BB%E6%B5%B7+Hon+Hai+%E6%AF%9B%E5%88%A9%E7%8E%87%E5%8F%8A%E7%94%A2%E5%93%81%E7%B5%84%E5%90%88%E6%94%B9%E5%96%84+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1911
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_042.txt,公開新聞索引：廣達 Quanta｜毛利率及產品組合改善｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%BB%A3%E9%81%94+Quanta+%E6%AF%9B%E5%88%A9%E7%8E%87%E5%8F%8A%E7%94%A2%E5%93%81%E7%B5%84%E5%90%88%E6%94%B9%E5%96%84+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1908
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_043.txt,公開新聞索引：緯創 Wistron｜毛利率及產品組合改善｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%B7%AF%E5%89%B5+Wistron+%E6%AF%9B%E5%88%A9%E7%8E%87%E5%8F%8A%E7%94%A2%E5%93%81%E7%B5%84%E5%90%88%E6%94%B9%E5%96%84+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1914
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_044.txt,公開新聞索引：緯穎 Wiwynn｜毛利率及產品組合改善｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%B7%AF%E7%A9%8E+Wiwynn+%E6%AF%9B%E5%88%A9%E7%8E%87%E5%8F%8A%E7%94%A2%E5%93%81%E7%B5%84%E5%90%88%E6%94%B9%E5%96%84+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1909
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_045.txt,公開新聞索引：英業達 Inventec｜毛利率及產品組合改善｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%8B%B1%E6%A5%AD%E9%81%94+Inventec+%E6%AF%9B%E5%88%A9%E7%8E%87%E5%8F%8A%E7%94%A2%E5%93%81%E7%B5%84%E5%90%88%E6%94%B9%E5%96%84+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1932
TW AI Technology Stock Trend-AI Server And System Manufacturing,zh,#T#[TW AI Technology Stock Trend-AI Server And System Manufacturing]/zh_046.txt,公開新聞索引：和碩 Pegatron｜毛利率及產品組合改善｜AI伺服器、ODM與系統製造股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%92%8C%E7%A2%A9+Pegatron+%E6%AF%9B%E5%88%A9%E7%8E%87%E5%8F%8A%E7%94%A2%E5%93%81%E7%B5%84%E5%90%88%E6%94%B9%E5%96%84+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1920
